"TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","COLUMN_DEFAULT","IS_NULLABLE","DATA_TYPE","CHARACTER_MAXIMUM_LENGTH","CHARACTER_OCTET_LENGTH","NUMERIC_PRECISION","NUMERIC_PRECISION_RADIX","NUMERIC_SCALE","DATETIME_PRECISION","INTERVAL_TYPE","INTERVAL_PRECISION","CHARACTER_SET_CATALOG","CHARACTER_SET_SCHEMA","CHARACTER_SET_NAME","COLLATION_CATALOG","COLLATION_SCHEMA","COLLATION_NAME","DOMAIN_CATALOG","DOMAIN_SCHEMA","DOMAIN_NAME","UDT_CATALOG","UDT_SCHEMA","UDT_NAME","SCOPE_CATALOG","SCOPE_SCHEMA","SCOPE_NAME","MAXIMUM_CARDINALITY","DTD_IDENTIFIER","IS_SELF_REFERENCING","IS_IDENTITY","IDENTITY_GENERATION","IDENTITY_START","IDENTITY_INCREMENT","IDENTITY_MAXIMUM","IDENTITY_MINIMUM","IDENTITY_CYCLE","COMMENT"
"EDW","INFORMATION_SCHEMA","FIELDS","NUMERIC_PRECISION_RADIX","12","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","NUMERIC_SCALE","13","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","DATETIME_PRECISION","14","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","INTERVAL_TYPE","15","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","INTERVAL_PRECISION","16","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","CHARACTER_SET_CATALOG","17","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","CHARACTER_SET_SCHEMA","18","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","CHARACTER_SET_NAME","19","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","COLLATION_CATALOG","20","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","COLLATION_SCHEMA","21","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","COLLATION_NAME","22","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","UDT_CATALOG","23","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","UDT_SCHEMA","24","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","UDT_NAME","25","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","SCOPE_CATALOG","26","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","SCOPE_SCHEMA","27","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","SCOPE_NAME","28","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","MAXIMUM_CARDINALITY","29","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FIELDS","DTD_IDENTIFIER","30","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SCHEMATA","CATALOG_NAME","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SCHEMATA","SCHEMA_NAME","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SCHEMATA","SCHEMA_OWNER","3","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SCHEMATA","IS_TRANSIENT","4","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SCHEMATA","IS_MANAGED_ACCESS","5","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SCHEMATA","RETENTION_TIME","6","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SCHEMATA","DEFAULT_CHARACTER_SET_CATALOG","7","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SCHEMATA","DEFAULT_CHARACTER_SET_SCHEMA","8","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SCHEMATA","DEFAULT_CHARACTER_SET_NAME","9","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SCHEMATA","SQL_PATH","10","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SCHEMATA","CREATED","11","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SCHEMATA","LAST_ALTERED","12","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SCHEMATA","COMMENT","13","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","SEQUENCE_CATALOG","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","SEQUENCE_SCHEMA","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","SEQUENCE_NAME","3","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","SEQUENCE_OWNER","4","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","DATA_TYPE","5","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","NUMERIC_PRECISION","6","","NO","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","NUMERIC_PRECISION_RADIX","7","","NO","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","NUMERIC_SCALE","8","","NO","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","START_VALUE","9","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","MINIMUM_VALUE","10","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","MAXIMUM_VALUE","11","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","NEXT_VALUE","12","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","INCREMENT","13","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","CYCLE_OPTION","14","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","CREATED","15","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","LAST_ALTERED","16","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","ORDERED","17","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","SEQUENCES","COMMENT","18","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","TABLE_CATALOG","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","TABLE_SCHEMA","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","TABLE_NAME","3","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","TABLE_OWNER","4","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","VIEW_DEFINITION","5","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","CHECK_OPTION","6","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","IS_UPDATABLE","7","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","INSERTABLE_INTO","8","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","IS_SECURE","9","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","CREATED","10","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","LAST_ALTERED","11","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","LAST_DDL","12","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","LAST_DDL_BY","13","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","VIEWS","COMMENT","14","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLE_PRIVILEGES","GRANTOR","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLE_PRIVILEGES","GRANTEE","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLE_PRIVILEGES","TABLE_CATALOG","3","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLE_PRIVILEGES","TABLE_SCHEMA","4","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLE_PRIVILEGES","TABLE_NAME","5","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLE_PRIVILEGES","PRIVILEGE_TYPE","6","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLE_PRIVILEGES","IS_GRANTABLE","7","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLE_PRIVILEGES","WITH_HIERARCHY","8","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","TABLE_PRIVILEGES","CREATED","9","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","USAGE_PRIVILEGES","GRANTOR","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","USAGE_PRIVILEGES","GRANTEE","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","USAGE_PRIVILEGES","OBJECT_CATALOG","3","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","USAGE_PRIVILEGES","OBJECT_SCHEMA","4","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","USAGE_PRIVILEGES","OBJECT_NAME","5","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","USAGE_PRIVILEGES","OBJECT_TYPE","6","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","USAGE_PRIVILEGES","PRIVILEGE_TYPE","7","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","USAGE_PRIVILEGES","IS_GRANTABLE","8","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","USAGE_PRIVILEGES","CREATED","9","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","DATABASES","DATABASE_NAME","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","DATABASES","DATABASE_OWNER","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","DATABASES","IS_TRANSIENT","3","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","DATABASES","COMMENT","4","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","DATABASES","CREATED","5","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","DATABASES","LAST_ALTERED","6","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","DATABASES","RETENTION_TIME","7","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","DATABASES","TYPE","8","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_DATABASES","REGION_GROUP","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_DATABASES","SNOWFLAKE_REGION","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_DATABASES","ACCOUNT_NAME","3","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_DATABASES","DATABASE_NAME","4","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_DATABASES","COMMENT","5","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_DATABASES","CREATED","6","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_DATABASES","IS_PRIMARY","7","","NO","BOOLEAN","","","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_DATABASES","PRIMARY","8","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_DATABASES","REPLICATION_ALLOWED_TO_ACCOUNTS","9","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_DATABASES","FAILOVER_ALLOWED_TO_ACCOUNTS","10","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","REGION_GROUP","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","SNOWFLAKE_REGION","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","CREATED_ON","3","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","ACCOUNT_NAME","4","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","NAME","5","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","TYPE","6","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","COMMENT","7","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","IS_PRIMARY","8","","NO","BOOLEAN","","","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","PRIMARY","9","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","OBJECT_TYPES","10","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","ALLOWED_INTEGRATION_TYPES","11","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","ALLOWED_ACCOUNTS","12","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","ORGANIZATION_NAME","13","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","ACCOUNT_LOCATOR","14","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","REPLICATION_SCHEDULE","15","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","SECONDARY_STATE","16","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","NEXT_SCHEDULED_REFRESH","17","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","OWNER","18","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","REPLICATION_GROUPS","IS_LISTING_AUTO_FULFILLMENT_GROUP","19","","NO","BOOLEAN","","","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","FUNCTION_CATALOG","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","FUNCTION_SCHEMA","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","FUNCTION_NAME","3","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","FUNCTION_OWNER","4","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","ARGUMENT_SIGNATURE","5","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","DATA_TYPE","6","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","CHARACTER_MAXIMUM_LENGTH","7","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","CHARACTER_OCTET_LENGTH","8","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","NUMERIC_PRECISION","9","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","NUMERIC_PRECISION_RADIX","10","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","NUMERIC_SCALE","11","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","FUNCTION_LANGUAGE","12","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","FUNCTION_DEFINITION","13","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","VOLATILITY","14","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","IS_NULL_CALL","15","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","IS_SECURE","16","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","CREATED","17","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","LAST_ALTERED","18","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","COMMENT","19","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","IS_EXTERNAL","20","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","API_INTEGRATION","21","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","CONTEXT_HEADERS","22","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
